,DriverID,RideID,Location,Time,Date,ChargeKwhNeeded
253,3475,1423108,30.345 -97.729,04:09:58,2017-04-05,3.2306452394441214
254,2933,1422703,30.26 -97.739,02:41:40,2017-04-05,9.38285387209744
255,2933,1425059,30.262 -97.723,16:28:39,2017-04-05,9.38285387209744
256,2933,1425469,30.211 -97.754,18:02:01,2017-04-05,9.38285387209744
257,4064,1422819,30.289 -97.726,03:08:54,2017-04-05,3.9930222049506643
258,4064,1425543,30.336 -97.617,18:35:56,2017-04-05,3.9930222049506643
259,2648,1423413,30.268 -97.741,05:33:42,2017-04-05,11.592151777359403
260,2648,1423653,30.207 -97.756,07:33:40,2017-04-05,11.592151777359403
261,2648,1423852,30.292 -97.723,10:50:57,2017-04-05,11.592151777359403
262,1779,1422967,30.387 -97.737,03:44:58,2017-04-05,5.623580881086753
263,1779,1424973,30.448 -97.804,15:58:14,2017-04-05,5.623580881086753
264,2782,1425302,30.406 -97.851,17:12:47,2017-04-05,5.623580881086753
265,1779,1425842,30.432 -97.745,19:34:50,2017-04-05,5.623580881086753
266,4535,1423014,30.197 -97.696,03:56:05,2017-04-05,1.3253560798273476
267,4535,1425429,30.271 -97.734,17:40:55,2017-04-05,1.3253560798273476
268,4535,1425539,30.376 -97.727,18:24:56,2017-04-05,1.3253560798273476
269,4535,1425936,30.3 -97.739,19:41:15,2017-04-05,1.3253560798273476
270,4535,1426123,30.203 -97.668,20:42:11,2017-04-05,1.3253560798273476
271,4535,1426356,30.321 -97.743,21:21:05,2017-04-05,1.3253560798273476
272,1780,1423249,30.24 -97.716,04:48:20,2017-04-05,17.83589800046465
273,3717,1422829,30.475 -97.803,03:17:00,2017-04-05,2.382956815278009
274,4770,1423107,30.31 -97.731,04:12:26,2017-04-05,2.6886181272428065
275,4770,1423444,30.224 -97.694,05:50:51,2017-04-05,2.6886181272428065
276,4507,1423207,30.268 -97.737,04:48:13,2017-04-05,26.817452015296315
277,4017,1422951,30.251 -97.757,03:50:43,2017-04-05,5.276234905296984
278,4017,1423322,30.252 -97.891,05:22:53,2017-04-05,5.276234905296984
279,4017,1424536,30.246 -97.751,14:24:00,2017-04-05,5.276234905296984
280,398,1422996,30.315 -97.693,03:45:27,2017-04-05,0.20130268235976823
281,398,1423398,30.147 -97.738,05:36:22,2017-04-05,0.20130268235976823
282,398,1423477,30.269 -97.721,05:57:38,2017-04-05,0.20130268235976823
283,3464,1423494,30.254 -97.747,06:10:40,2017-04-05,0.20130268235976823
284,398,1423613,30.264 -97.744,07:14:18,2017-04-05,0.20130268235976823
285,2881,1423008,30.289 -97.751,03:43:59,2017-04-05,5.640682623695728
286,2881,1423400,30.292 -97.744,05:33:10,2017-04-05,5.640682623695728
287,2881,1425065,30.402 -97.72,16:27:28,2017-04-05,5.640682623695728
288,438,1423009,30.371 -97.717,03:52:14,2017-04-05,1.2257455779425326
289,438,1423247,30.312 -97.749,04:49:43,2017-04-05,1.2257455779425326
290,438,1423396,30.267 -97.739,05:30:06,2017-04-05,1.2257455779425326
291,438,1424812,30.229 -97.77,15:28:54,2017-04-05,1.2257455779425326
292,4041,1423775,30.203 -97.667,09:51:16,2017-04-05,8.806954919407827
293,371,1423619,30.216 -97.783,07:15:27,2017-04-05,6.3897677459665525
294,371,1424011,30.203 -97.667,12:53:00,2017-04-05,6.3897677459665525
295,3734,1423087,30.29 -97.748,04:01:04,2017-04-05,0.7363911507850287
296,3734,1423203,30.263 -97.715,04:32:42,2017-04-05,0.7363911507850287
297,3734,1423326,30.233 -97.767,05:09:10,2017-04-05,0.7363911507850287
298,3734,1423431,30.336 -97.76,05:46:18,2017-04-05,0.7363911507850287
299,3734,1423499,30.238 -97.717,06:09:10,2017-04-05,0.7363911507850287
300,3734,1423557,30.257 -97.739,06:36:42,2017-04-05,0.7363911507850287
301,3734,1423582,30.176 -97.765,06:58:58,2017-04-05,0.7363911507850287
302,2136,1423640,30.405 -97.712,07:18:47,2017-04-05,3.3634346051157675
303,2136,1423694,30.227 -97.735,08:07:27,2017-04-05,3.3634346051157675
304,2136,1423727,30.23 -97.712,08:41:18,2017-04-05,3.3634346051157675
305,4016,1423231,30.355 -97.726,04:53:01,2017-04-05,2.247291825040698
306,4016,1423535,30.235 -97.713,06:33:26,2017-04-05,2.247291825040698
307,4016,1423700,30.233 -97.738,08:13:43,2017-04-05,2.247291825040698
308,4016,1423729,30.203 -97.668,08:46:55,2017-04-05,2.247291825040698
309,3333,1423731,30.259 -97.747,08:47:06,2017-04-05,10.74023822191606
310,3333,1423882,30.32 -97.968,11:34:06,2017-04-05,10.74023822191606
311,3519,1423255,30.293 -97.718,04:48:56,2017-04-05,2.606534444639684
312,3519,1423562,30.159 -97.842,06:52:46,2017-04-05,2.606534444639684
313,3848,1423264,30.506 -97.686,04:55:54,2017-04-05,2.4876686474161076
314,3848,1423552,30.478 -97.551,06:56:18,2017-04-05,2.4876686474161076
315,3848,1423758,30.222 -97.747,09:49:14,2017-04-05,2.4876686474161076
316,3848,1425741,30.282 -97.74,19:09:42,2017-04-05,2.4876686474161076
317,3848,1426164,30.227 -97.782,20:37:28,2017-04-05,2.4876686474161076
318,399,1423446,30.371 -97.761,06:08:53,2017-04-05,7.891951804649956
319,399,1424523,30.276 -97.747,14:19:57,2017-04-05,7.891951804649956
320,3945,1423515,30.267 -97.737,06:13:03,2017-04-05,1.3276226675813292
321,3945,1423606,30.291 -97.767,07:00:53,2017-04-05,1.3276226675813292
322,3945,1426292,30.274 -97.776,21:17:47,2017-04-05,1.3276226675813292
323,3945,1426498,30.257 -97.75,21:46:00,2017-04-05,1.3276226675813292
324,3956,1424014,30.203 -97.668,13:26:40,2017-04-05,14.615854543112887
325,47,1423595,30.24 -97.713,07:01:57,2017-04-05,7.981900197565213
326,47,1425448,30.203 -97.668,17:51:20,2017-04-05,7.981900197565213
327,47,1426067,30.347 -97.72,20:16:57,2017-04-05,7.981900197565213
328,2272,1423657,30.283 -97.744,07:33:36,2017-04-05,1.854978579160289
329,2272,1423733,30.203 -97.667,08:57:12,2017-04-05,1.854978579160289
330,2272,1423768,30.202 -97.844,09:49:33,2017-04-05,1.854978579160289
331,2272,1423832,30.215 -97.754,10:55:05,2017-04-05,1.854978579160289
332,2670,1423728,30.203 -97.666,08:53:47,2017-04-05,13.365904584159159
333,2670,1424674,30.282 -97.74,14:52:08,2017-04-05,13.365904584159159
334,1549,1424297,30.289 -97.74,13:37:01,2017-04-05,10.44558109030579
335,3740,1423723,30.29 -97.751,08:38:41,2017-04-05,0.13473329870718528
336,3740,1423817,30.203 -97.667,10:36:52,2017-04-05,0.13473329870718528
337,3740,1423858,30.262 -97.738,10:57:29,2017-04-05,0.13473329870718528
338,3740,1423909,30.207 -97.695,11:34:41,2017-04-05,0.13473329870718528
339,3740,1423960,30.283 -97.74,12:11:07,2017-04-05,0.13473329870718528
340,3740,1424006,30.282 -97.74,12:20:59,2017-04-05,0.13473329870718528
341,3740,1424152,30.264 -97.74,13:08:59,2017-04-05,0.13473329870718528
342,3740,1424208,30.203 -97.667,13:27:50,2017-04-05,0.13473329870718528
343,3740,1424358,30.203 -97.666,13:53:32,2017-04-05,0.13473329870718528
344,3740,1424552,30.203 -97.668,14:35:46,2017-04-05,0.13473329870718528
345,3230,1423752,30.287 -97.725,09:39:40,2017-04-05,1.21255355483758
346,3230,1423969,30.36 -97.741,12:32:35,2017-04-05,1.21255355483758
347,3230,1424817,30.243 -97.723,15:25:11,2017-04-05,1.21255355483758
348,3230,1425131,30.256 -97.746,16:37:14,2017-04-05,1.21255355483758
349,3483,1423796,30.203 -97.667,10:21:09,2017-04-05,2.602803736325808
350,3483,1423910,30.203 -97.668,11:50:19,2017-04-05,2.602803736325808
351,215,1424036,30.25 -97.86,12:47:09,2017-04-05,18.349929499367402
352,487,1423805,30.203 -97.667,10:26:07,2017-04-05,1.7414581289345494
353,487,1424228,30.254 -97.8,13:34:48,2017-04-05,1.7414581289345494
354,487,1425846,30.265 -97.739,19:21:39,2017-04-05,1.7414581289345494
355,487,1426307,30.272 -97.738,21:17:48,2017-04-05,1.7414581289345494
356,4516,1423820,30.21 -97.669,10:42:33,2017-04-05,3.002641808827178
357,4516,1424760,30.398 -97.737,15:31:27,2017-04-05,3.002641808827178
358,2982,1423827,30.211 -97.66,10:52:35,2017-04-05,2.140633449653185
359,2982,1423888,30.212 -97.659,11:30:22,2017-04-05,2.140633449653185
360,2982,1424046,30.397 -97.673,12:59:32,2017-04-05,2.140633449653185
361,2982,1424488,30.266 -97.741,14:18:26,2017-04-05,2.140633449653185
362,460,1423828,30.203 -97.666,10:59:27,2017-04-05,8.230783634787654
363,460,1425050,30.203 -97.668,16:42:13,2017-04-05,8.230783634787654
364,460,1425890,30.271 -97.734,19:35:50,2017-04-05,8.230783634787654
365,460,1426319,30.284 -97.769,21:10:12,2017-04-05,8.230783634787654
366,1523,1423840,30.203 -97.668,11:11:00,2017-04-05,2.6389249133013997
367,1523,1423922,30.32 -97.968,12:11:58,2017-04-05,2.6389249133013997
368,1523,1425639,30.5 -97.652,18:35:59,2017-04-05,2.6389249133013997
369,4795,1426026,30.408 -97.725,20:00:02,2017-04-05,2.6389249133013997
370,2709,1423854,30.268 -97.742,10:52:15,2017-04-05,3.570613529976086
371,2709,1424102,30.485 -97.667,13:16:57,2017-04-05,3.570613529976086
372,3663,1423855,30.203 -97.667,11:09:37,2017-04-05,2.6759930544849095
373,3663,1424064,30.296 -97.826,12:56:06,2017-04-05,2.6759930544849095
374,3663,1424258,30.274 -97.742,13:29:21,2017-04-05,2.6759930544849095
375,3663,1425011,30.203 -97.666,16:17:55,2017-04-05,2.6759930544849095
376,3663,1425767,30.217 -97.81,19:00:05,2017-04-05,2.6759930544849095
377,2183,1423872,30.203 -97.666,11:22:49,2017-04-05,0.8374217968316046
378,2183,1425611,30.511 -97.824,18:34:04,2017-04-05,0.8374217968316046
379,2183,1425776,30.355 -97.714,19:06:49,2017-04-05,0.8374217968316046
380,1516,1423868,30.203 -97.668,11:26:48,2017-04-05,6.26152316903701
381,1516,1424607,30.28 -97.76,14:53:28,2017-04-05,6.26152316903701
382,2854,1423869,30.203 -97.668,11:37:12,2017-04-05,10.409035440955181
383,2854,1425030,30.263 -97.726,16:19:18,2017-04-05,10.409035440955181
384,3183,1423879,30.203 -97.667,11:30:12,2017-04-05,1.5066673780892434
385,3183,1423982,30.269 -97.75,12:13:52,2017-04-05,1.5066673780892434
386,3183,1424055,30.229 -97.723,12:46:25,2017-04-05,1.5066673780892434
387,3183,1424216,30.275 -97.765,13:23:39,2017-04-05,1.5066673780892434
388,3183,1424408,30.472 -97.677,14:15:46,2017-04-05,1.5066673780892434
389,287,1423903,30.203 -97.666,11:39:14,2017-04-05,1.5593516049942313
390,287,1424108,30.234 -97.801,13:11:11,2017-04-05,1.5593516049942313
391,287,1424496,30.483 -97.687,14:28:15,2017-04-05,1.5593516049942313
392,287,1425297,30.333 -97.76,17:13:09,2017-04-05,1.5593516049942313
393,892,1423941,30.468 -97.678,12:01:02,2017-04-05,21.64052181650252
394,3505,1423951,30.203 -97.667,12:06:10,2017-04-05,2.975035668146337
395,3505,1424052,30.401 -97.655,13:00:39,2017-04-05,2.975035668146337
396,489,1424730,30.203 -97.666,15:12:17,2017-04-05,5.095949395634303
397,4851,1423967,30.392 -97.75,12:15:20,2017-04-05,4.40722546639402
398,4851,1424521,30.4 -97.704,14:29:31,2017-04-05,4.40722546639402
399,4851,1425159,30.263 -97.744,16:57:17,2017-04-05,4.40722546639402
400,1128,1424219,30.4 -97.72,13:25:37,2017-04-05,2.088230309652862
401,1128,1424540,30.259 -97.71,14:27:10,2017-04-05,2.088230309652862
402,2637,1424749,30.203 -97.667,15:14:57,2017-04-05,4.409284004830317
403,3287,1425862,30.215 -97.749,19:58:26,2017-04-05,10.314410730407864
404,452,1424013,30.484 -97.793,12:33:11,2017-04-05,2.5141578510266056
405,452,1424505,30.434 -97.736,14:18:35,2017-04-05,2.5141578510266056
406,452,1425301,30.203 -97.667,17:34:22,2017-04-05,2.5141578510266056
407,2976,1424135,30.398 -97.642,13:13:24,2017-04-05,2.9329603614557302
408,2976,1424368,30.402 -97.704,13:56:54,2017-04-05,2.9329603614557302
409,2976,1424793,30.203 -97.667,15:42:10,2017-04-05,2.9329603614557302
410,1854,1424298,30.541 -97.821,13:50:17,2017-04-05,4.016427349441179
411,1854,1425292,30.378 -97.714,17:17:08,2017-04-05,4.016427349441179
412,2785,1424049,30.371 -97.801,12:45:52,2017-04-05,1.7283000638983044
413,2785,1424471,30.268 -97.725,14:14:11,2017-04-05,1.7283000638983044
414,2785,1426345,30.273 -97.739,21:15:28,2017-04-05,1.7283000638983044
415,1494,1424886,30.277 -97.74,15:44:16,2017-04-05,5.921231256695117
416,1494,1425223,30.336 -97.659,17:21:14,2017-04-05,5.921231256695117
417,2863,1424132,30.216 -97.715,13:07:32,2017-04-05,2.811592005084406
418,2863,1424872,30.331 -97.926,16:17:36,2017-04-05,2.811592005084406
419,2863,1425519,30.266 -97.74,18:24:12,2017-04-05,2.811592005084406
420,667,1424109,30.203 -97.666,13:06:05,2017-04-05,2.335758264936403
421,667,1424384,30.485 -97.667,14:08:18,2017-04-05,2.335758264936403
422,667,1425037,30.378 -97.788,16:24:02,2017-04-05,2.335758264936403
423,667,1425203,30.203 -97.668,17:07:35,2017-04-05,2.335758264936403
424,667,1425719,30.353 -97.714,18:57:58,2017-04-05,2.335758264936403
425,667,1426263,30.203 -97.668,21:33:34,2017-04-05,2.335758264936403
426,667,1426881,30.223 -97.721,22:50:27,2017-04-05,2.335758264936403
427,3896,1424117,30.398 -97.709,13:00:38,2017-04-05,3.1614030330546634
428,3896,1425120,30.203 -97.666,16:52:55,2017-04-05,3.1614030330546634
429,3896,1425437,30.354 -97.998,18:23:39,2017-04-05,3.1614030330546634
430,3896,1425765,30.23 -97.798,19:06:57,2017-04-05,3.1614030330546634
431,4258,1424157,30.272 -97.76,13:32:17,2017-04-05,2.313845089176484
432,4258,1425688,30.398 -97.718,19:07:32,2017-04-05,2.313845089176484
433,4258,1426513,30.333 -97.685,21:41:17,2017-04-05,2.313845089176484
434,2542,1424367,30.205 -97.666,14:01:44,2017-04-05,4.666291258463551
435,2542,1426412,30.203 -97.667,22:47:09,2017-04-05,4.666291258463551
436,2782,1424433,30.203 -97.667,14:13:34,2017-04-05,4.518167496525031
437,2782,1424703,30.076 -97.824,15:12:05,2017-04-05,4.518167496525031
